#    L    TT             EE             TE             PP             TP          
   285    0.45552E+04    0.66017E+01    0.11002E+03    0.18546E+07    0.80382E+03
   286    0.45236E+04    0.67598E+01    0.11087E+03    0.18471E+07    0.79775E+03
   287    0.44918E+04    0.69196E+01    0.11170E+03    0.18396E+07    0.79174E+03
   288    0.44599E+04    0.70812E+01    0.11250E+03    0.18321E+07    0.78579E+03
   289    0.44277E+04    0.72444E+01    0.11326E+03    0.18247E+07    0.77991E+03
   290    0.43953E+04    0.74091E+01    0.11399E+03    0.18173E+07    0.77409E+03
   291    0.43628E+04    0.75762E+01    0.11468E+03    0.18100E+07    0.76833E+03
   292    0.43299E+04    0.77443E+01    0.11535E+03    0.18027E+07    0.76263E+03
   293    0.42971E+04    0.79132E+01    0.11596E+03    0.17955E+07    0.75698E+03
   294    0.42640E+04    0.80844E+01    0.11656E+03    0.17883E+07    0.75140E+03
   295    0.42310E+04    0.82564E+01    0.11711E+03    0.17811E+07    0.74587E+03
   296    0.41977E+04    0.84306E+01    0.11763E+03    0.17740E+07    0.74039E+03
   297    0.41643E+04    0.86049E+01    0.11812E+03    0.17670E+07    0.73497E+03
   298    0.41307E+04    0.87814E+01    0.11857E+03    0.17599E+07    0.72960E+03
   299    0.40970E+04    0.89594E+01    0.11898E+03    0.17530E+07    0.72429E+03
   300    0.40633E+04    0.91374E+01    0.11935E+03    0.17460E+07    0.71902E+03
   301    0.40294E+04    0.93170E+01    0.11969E+03    0.17391E+07    0.71380E+03
   302    0.39956E+04    0.94973E+01    0.12000E+03    0.17323E+07    0.70863E+03
   303    0.39617E+04    0.96792E+01    0.12026E+03    0.17254E+07    0.70351E+03
   304    0.39277E+04    0.98625E+01    0.12048E+03    0.17186E+07    0.69843E+03
   305    0.38937E+04    0.10046E+02    0.12066E+03    0.17119E+07    0.69340E+03
   306    0.38596E+04    0.10230E+02    0.12081E+03    0.17052E+07    0.68841E+03
   307    0.38255E+04    0.10415E+02    0.12092E+03    0.16985E+07    0.68347E+03
   308    0.37915E+04    0.10602E+02    0.12100E+03    0.16919E+07    0.67858E+03
   309    0.37575E+04    0.10789E+02    0.12103E+03    0.16853E+07    0.67373E+03
   310    0.37234E+04    0.10975E+02    0.12103E+03    0.16788E+07    0.66892E+03
   311    0.36894E+04    0.11164E+02    0.12098E+03    0.16723E+07    0.66415E+03
   312    0.36555E+04    0.11352E+02    0.12091E+03    0.16658E+07    0.65943E+03
   313    0.36216E+04    0.11540E+02    0.12078E+03    0.16593E+07    0.65475E+03
   314    0.35878E+04    0.11730E+02    0.12063E+03    0.16529E+07    0.65010E+03
   315    0.35540E+04    0.11918E+02    0.12043E+03    0.16466E+07    0.64550E+03
   316    0.35203E+04    0.12108E+02    0.12020E+03    0.16402E+07    0.64094E+03
   317    0.34867E+04    0.12297E+02    0.11992E+03    0.16339E+07    0.63642E+03
   318    0.34532E+04    0.12487E+02    0.11961E+03    0.16277E+07    0.63193E+03
   319    0.34198E+04    0.12676E+02    0.11926E+03    0.16215E+07    0.62749E+03
   320    0.33865E+04    0.12866E+02    0.11888E+03    0.16153E+07    0.62308E+03
