#    L    TT             EE             BB             TE             PP             TP             EP          
   192    0.54622E+04    0.70024E+00    0.00000E+00   -0.24535E+02    0.61471E-07    0.10894E-03    0.29366E-07
   193    0.54788E+04    0.69382E+00    0.00000E+00   -0.23448E+02    0.61149E-07    0.10783E-03    0.33309E-07
   194    0.54950E+04    0.68798E+00    0.00000E+00   -0.22335E+02    0.60831E-07    0.10673E-03    0.37235E-07
   195    0.55107E+04    0.68276E+00    0.00000E+00   -0.21198E+02    0.60515E-07    0.10564E-03    0.41120E-07
   196    0.55257E+04    0.67820E+00    0.00000E+00   -0.20038E+02    0.60201E-07    0.10457E-03    0.44943E-07
   197    0.55403E+04    0.67434E+00    0.00000E+00   -0.18854E+02    0.59890E-07    0.10352E-03    0.48681E-07
   198    0.55543E+04    0.67120E+00    0.00000E+00   -0.17647E+02    0.59582E-07    0.10248E-03    0.52311E-07
   199    0.55679E+04    0.66883E+00    0.00000E+00   -0.16417E+02    0.59276E-07    0.10145E-03    0.55810E-07
   200    0.55809E+04    0.66726E+00    0.00000E+00   -0.15165E+02    0.58972E-07    0.10043E-03    0.59157E-07
   201    0.55933E+04    0.66654E+00    0.00000E+00   -0.13891E+02    0.58671E-07    0.99429E-04    0.62332E-07
   202    0.56051E+04    0.66668E+00    0.00000E+00   -0.12595E+02    0.58372E-07    0.98438E-04    0.65335E-07
   203    0.56164E+04    0.66775E+00    0.00000E+00   -0.11277E+02    0.58075E-07    0.97458E-04    0.68170E-07
   204    0.56270E+04    0.66976E+00    0.00000E+00   -0.99406E+01    0.57781E-07    0.96491E-04    0.70841E-07
   205    0.56370E+04    0.67276E+00    0.00000E+00   -0.85826E+01    0.57489E-07    0.95535E-04    0.73352E-07
   206    0.56464E+04    0.67679E+00    0.00000E+00   -0.72047E+01    0.57199E-07    0.94590E-04    0.75706E-07
   207    0.56552E+04    0.68188E+00    0.00000E+00   -0.58073E+01    0.56912E-07    0.93657E-04    0.77907E-07
   208    0.56633E+04    0.68807E+00    0.00000E+00   -0.43910E+01    0.56627E-07    0.92735E-04    0.79958E-07
   209    0.56708E+04    0.69538E+00    0.00000E+00   -0.29561E+01    0.56344E-07    0.91825E-04    0.81865E-07
   210    0.56777E+04    0.70388E+00    0.00000E+00   -0.15036E+01    0.56063E-07    0.90926E-04    0.83630E-07
   211    0.56840E+04    0.71358E+00    0.00000E+00   -0.33581E-01    0.55785E-07    0.90037E-04    0.85257E-07
   212    0.56895E+04    0.72453E+00    0.00000E+00    0.14531E+01    0.55509E-07    0.89159E-04    0.86750E-07
   213    0.56945E+04    0.73676E+00    0.00000E+00    0.29564E+01    0.55234E-07    0.88293E-04    0.88113E-07
   214    0.56988E+04    0.75027E+00    0.00000E+00    0.44752E+01    0.54962E-07    0.87437E-04    0.89350E-07
   215    0.57025E+04    0.76526E+00    0.00000E+00    0.60086E+01    0.54692E-07    0.86591E-04    0.90464E-07
   216    0.57056E+04    0.78153E+00    0.00000E+00    0.75571E+01    0.54425E-07    0.85756E-04    0.91459E-07
   217    0.57081E+04    0.79924E+00    0.00000E+00    0.91189E+01    0.54159E-07    0.84931E-04    0.92338E-07
   218    0.57099E+04    0.81840E+00    0.00000E+00    0.10694E+02    0.53895E-07    0.84116E-04    0.93107E-07
   219    0.57111E+04    0.83900E+00    0.00000E+00    0.12283E+02    0.53633E-07    0.83312E-04    0.93768E-07
   220    0.57118E+04    0.86120E+00    0.00000E+00    0.13883E+02    0.53374E-07    0.82517E-04    0.94325E-07
   221    0.57118E+04    0.88492E+00    0.00000E+00    0.15494E+02    0.53116E-07    0.81732E-04    0.94783E-07
   222    0.57112E+04    0.91031E+00    0.00000E+00    0.17116E+02    0.52861E-07    0.80957E-04    0.95144E-07
   223    0.57098E+04    0.93730E+00    0.00000E+00    0.18749E+02    0.52607E-07    0.80192E-04    0.95412E-07
   224    0.57080E+04    0.96588E+00    0.00000E+00    0.20390E+02    0.52355E-07    0.79436E-04    0.95592E-07
   225    0.57055E+04    0.99621E+00    0.00000E+00    0.22041E+02    0.52105E-07    0.78690E-04    0.95687E-07
   226    0.57024E+04    0.10283E+01    0.00000E+00    0.23699E+02    0.51857E-07    0.77953E-04    0.95701E-07
   227    0.56987E+04    0.10621E+01    0.00000E+00    0.25365E+02    0.51611E-07    0.77225E-04    0.95637E-07
   228    0.56944E+04    0.10977E+01    0.00000E+00    0.27038E+02    0.51367E-07    0.76507E-04    0.95500E-07
   229    0.56895E+04    0.11351E+01    0.00000E+00    0.28716E+02    0.51125E-07    0.75797E-04    0.95293E-07
   230    0.56839E+04    0.11743E+01    0.00000E+00    0.30401E+02    0.50884E-07    0.75096E-04    0.95020E-07
