#    L    TT             EE             BB             TE             PP             TP             EP          
   122    0.33953E+04    0.10437E+01    0.00000E+00   -0.36880E+02    0.93493E-07    0.25571E-03    0.11682E-06
   123    0.34295E+04    0.10519E+01    0.00000E+00   -0.37425E+02    0.92919E-07    0.25214E-03    0.99899E-07
   124    0.34637E+04    0.10597E+01    0.00000E+00   -0.37957E+02    0.92349E-07    0.24864E-03    0.82523E-07
   125    0.34980E+04    0.10670E+01    0.00000E+00   -0.38478E+02    0.91783E-07    0.24519E-03    0.65049E-07
   126    0.35323E+04    0.10739E+01    0.00000E+00   -0.38986E+02    0.91222E-07    0.24181E-03    0.47837E-07
   127    0.35666E+04    0.10804E+01    0.00000E+00   -0.39481E+02    0.90665E-07    0.23849E-03    0.31245E-07
   128    0.36009E+04    0.10864E+01    0.00000E+00   -0.39962E+02    0.90112E-07    0.23523E-03    0.15634E-07
   129    0.36353E+04    0.10919E+01    0.00000E+00   -0.40429E+02    0.89563E-07    0.23203E-03    0.13622E-08
   130    0.36697E+04    0.10969E+01    0.00000E+00   -0.40881E+02    0.89019E-07    0.22889E-03   -0.11211E-07
   131    0.37041E+04    0.11015E+01    0.00000E+00   -0.41318E+02    0.88479E-07    0.22582E-03   -0.21809E-07
   132    0.37385E+04    0.11055E+01    0.00000E+00   -0.41739E+02    0.87943E-07    0.22281E-03   -0.30483E-07
   133    0.37729E+04    0.11091E+01    0.00000E+00   -0.42145E+02    0.87412E-07    0.21985E-03   -0.37366E-07
   134    0.38072E+04    0.11123E+01    0.00000E+00   -0.42532E+02    0.86884E-07    0.21695E-03   -0.42593E-07
   135    0.38416E+04    0.11149E+01    0.00000E+00   -0.42903E+02    0.86361E-07    0.21411E-03   -0.46295E-07
   136    0.38758E+04    0.11170E+01    0.00000E+00   -0.43254E+02    0.85842E-07    0.21132E-03   -0.48607E-07
   137    0.39099E+04    0.11186E+01    0.00000E+00   -0.43588E+02    0.85328E-07    0.20859E-03   -0.49662E-07
   138    0.39441E+04    0.11197E+01    0.00000E+00   -0.43903E+02    0.84817E-07    0.20590E-03   -0.49594E-07
   139    0.39780E+04    0.11204E+01    0.00000E+00   -0.44198E+02    0.84310E-07    0.20326E-03   -0.48534E-07
   140    0.40119E+04    0.11205E+01    0.00000E+00   -0.44474E+02    0.83807E-07    0.20067E-03   -0.46616E-07
   141    0.40457E+04    0.11201E+01    0.00000E+00   -0.44729E+02    0.83309E-07    0.19813E-03   -0.43974E-07
   142    0.40794E+04    0.11192E+01    0.00000E+00   -0.44964E+02    0.82814E-07    0.19563E-03   -0.40740E-07
   143    0.41131E+04    0.11178E+01    0.00000E+00   -0.45178E+02    0.82323E-07    0.19317E-03   -0.37047E-07
   144    0.41465E+04    0.11160E+01    0.00000E+00   -0.45371E+02    0.81836E-07    0.19075E-03   -0.33029E-07
   145    0.41798E+04    0.11137E+01    0.00000E+00   -0.45543E+02    0.81354E-07    0.18837E-03   -0.28817E-07
