#    L    TT             EE             TE             PP             TP          
   231    0.57298E+04    0.12217E+01    0.32305E+02    0.23487E+07    0.12696E+04
   232    0.57227E+04    0.12648E+01    0.34014E+02    0.23377E+07    0.12579E+04
   233    0.57151E+04    0.13100E+01    0.35725E+02    0.23268E+07    0.12464E+04
   234    0.57067E+04    0.13571E+01    0.37440E+02    0.23160E+07    0.12350E+04
   235    0.56977E+04    0.14062E+01    0.39156E+02    0.23052E+07    0.12238E+04
   236    0.56881E+04    0.14573E+01    0.40873E+02    0.22946E+07    0.12127E+04
   237    0.56779E+04    0.15104E+01    0.42590E+02    0.22840E+07    0.12017E+04
   238    0.56670E+04    0.15657E+01    0.44307E+02    0.22735E+07    0.11909E+04
   239    0.56556E+04    0.16230E+01    0.46023E+02    0.22630E+07    0.11802E+04
   240    0.56435E+04    0.16823E+01    0.47735E+02    0.22527E+07    0.11697E+04
   241    0.56308E+04    0.17439E+01    0.49446E+02    0.22424E+07    0.11593E+04
   242    0.56176E+04    0.18075E+01    0.51153E+02    0.22322E+07    0.11490E+04
   243    0.56038E+04    0.18733E+01    0.52855E+02    0.22220E+07    0.11388E+04
   244    0.55893E+04    0.19413E+01    0.54553E+02    0.22119E+07    0.11288E+04
   245    0.55742E+04    0.20115E+01    0.56244E+02    0.22020E+07    0.11189E+04
   246    0.55586E+04    0.20839E+01    0.57930E+02    0.21920E+07    0.11091E+04
   247    0.55425E+04    0.21585E+01    0.59608E+02    0.21822E+07    0.10994E+04
   248    0.55257E+04    0.22356E+01    0.61278E+02    0.21724E+07    0.10898E+04
   249    0.55085E+04    0.23146E+01    0.62940E+02    0.21627E+07    0.10804E+04
   250    0.54906E+04    0.23962E+01    0.64591E+02    0.21530E+07    0.10711E+04
   251    0.54723E+04    0.24798E+01    0.66233E+02    0.21434E+07    0.10618E+04
   252    0.54533E+04    0.25659E+01    0.67864E+02    0.21339E+07    0.10527E+04
   253    0.54340E+04    0.26541E+01    0.69483E+02    0.21244E+07    0.10437E+04
   254    0.54141E+04    0.27447E+01    0.71089E+02    0.21150E+07    0.10348E+04
   255    0.53936E+04    0.28375E+01    0.72683E+02    0.21057E+07    0.10261E+04
   256    0.53727E+04    0.29328E+01    0.74265E+02    0.20964E+07    0.10174E+04
   257    0.53513E+04    0.30302E+01    0.75826E+02    0.20872E+07    0.10088E+04
   258    0.53294E+04    0.31300E+01    0.77379E+02    0.20781E+07    0.10003E+04
   259    0.53070E+04    0.32321E+01    0.78909E+02    0.20690E+07    0.99194E+03
   260    0.52842E+04    0.33365E+01    0.80431E+02    0.20600E+07    0.98366E+03
   261    0.52609E+04    0.34431E+01    0.81923E+02    0.20510E+07    0.97548E+03
   262    0.52371E+04    0.35521E+01    0.83407E+02    0.20421E+07    0.96740E+03
   263    0.52131E+04    0.36633E+01    0.84875E+02    0.20333E+07    0.95941E+03
   264    0.51884E+04    0.37769E+01    0.86321E+02    0.20245E+07    0.95153E+03
   265    0.51633E+04    0.38926E+01    0.87736E+02    0.20158E+07    0.94373E+03
   266    0.51378E+04    0.40108E+01    0.89143E+02    0.20071E+07    0.93603E+03
   267    0.51118E+04    0.41310E+01    0.90519E+02    0.19985E+07    0.92841E+03
   268    0.50855E+04    0.42537E+01    0.91881E+02    0.19900E+07    0.92089E+03
   269    0.50586E+04    0.43785E+01    0.93219E+02    0.19815E+07    0.91346E+03
   270    0.50314E+04    0.45055E+01    0.94534E+02    0.19730E+07    0.90611E+03
   271    0.50038E+04    0.46347E+01    0.95826E+02    0.19647E+07    0.89885E+03
   272    0.49760E+04    0.47662E+01    0.97088E+02    0.19563E+07    0.89168E+03
   273    0.49477E+04    0.48996E+01    0.98334E+02    0.19481E+07    0.88459E+03
   274    0.49191E+04    0.50355E+01    0.99542E+02    0.19399E+07    0.87758E+03
