#    L    TT             EE             TE             PP             TP          
   251    0.51801E+04    0.23494E+01    0.62623E+02    0.20441E+07    0.10107E+04
   252    0.51623E+04    0.24308E+01    0.64168E+02    0.20351E+07    0.10021E+04
   253    0.51443E+04    0.25143E+01    0.65701E+02    0.20261E+07    0.99354E+03
   254    0.51256E+04    0.26001E+01    0.67223E+02    0.20173E+07    0.98511E+03
   255    0.51064E+04    0.26879E+01    0.68732E+02    0.20084E+07    0.97678E+03
   256    0.50868E+04    0.27781E+01    0.70231E+02    0.19996E+07    0.96855E+03
   257    0.50667E+04    0.28702E+01    0.71709E+02    0.19909E+07    0.96042E+03
   258    0.50462E+04    0.29647E+01    0.73180E+02    0.19823E+07    0.95238E+03
   259    0.50252E+04    0.30613E+01    0.74630E+02    0.19737E+07    0.94444E+03
   260    0.50038E+04    0.31601E+01    0.76072E+02    0.19651E+07    0.93659E+03
   261    0.49819E+04    0.32610E+01    0.77485E+02    0.19567E+07    0.92884E+03
   262    0.49595E+04    0.33642E+01    0.78892E+02    0.19482E+07    0.92118E+03
   263    0.49370E+04    0.34695E+01    0.80283E+02    0.19399E+07    0.91361E+03
   264    0.49139E+04    0.35770E+01    0.81653E+02    0.19315E+07    0.90612E+03
   265    0.48903E+04    0.36866E+01    0.82994E+02    0.19233E+07    0.89873E+03
   266    0.48663E+04    0.37985E+01    0.84327E+02    0.19151E+07    0.89143E+03
   267    0.48419E+04    0.39124E+01    0.85632E+02    0.19069E+07    0.88421E+03
   268    0.48171E+04    0.40286E+01    0.86922E+02    0.18988E+07    0.87707E+03
   269    0.47918E+04    0.41468E+01    0.88190E+02    0.18908E+07    0.87002E+03
   270    0.47663E+04    0.42671E+01    0.89437E+02    0.18828E+07    0.86306E+03
   271    0.47404E+04    0.43894E+01    0.90661E+02    0.18749E+07    0.85617E+03
   272    0.47142E+04    0.45141E+01    0.91857E+02    0.18670E+07    0.84937E+03
   273    0.46876E+04    0.46405E+01    0.93039E+02    0.18592E+07    0.84264E+03
   274    0.46607E+04    0.47692E+01    0.94184E+02    0.18514E+07    0.83599E+03
   275    0.46334E+04    0.48998E+01    0.95314E+02    0.18436E+07    0.82942E+03
