#    L    TT             EE             BB             TE             PP             TP             EP          
   209    0.56704E+04    0.69492E+00    0.00000E+00   -0.30344E+01    0.56383E-07    0.91746E-04    0.81869E-07
   210    0.56773E+04    0.70334E+00    0.00000E+00   -0.15830E+01    0.56102E-07    0.90847E-04    0.83634E-07
   211    0.56837E+04    0.71297E+00    0.00000E+00   -0.11408E+00    0.55824E-07    0.89960E-04    0.85262E-07
   212    0.56892E+04    0.72384E+00    0.00000E+00    0.13715E+01    0.55547E-07    0.89084E-04    0.86756E-07
   213    0.56943E+04    0.73600E+00    0.00000E+00    0.28738E+01    0.55273E-07    0.88218E-04    0.88119E-07
   214    0.56987E+04    0.74943E+00    0.00000E+00    0.43915E+01    0.55001E-07    0.87363E-04    0.89356E-07
   215    0.57024E+04    0.76433E+00    0.00000E+00    0.59239E+01    0.54731E-07    0.86519E-04    0.90471E-07
   216    0.57055E+04    0.78051E+00    0.00000E+00    0.74715E+01    0.54463E-07    0.85685E-04    0.91467E-07
   217    0.57081E+04    0.79814E+00    0.00000E+00    0.90323E+01    0.54197E-07    0.84862E-04    0.92348E-07
   218    0.57099E+04    0.81721E+00    0.00000E+00    0.10606E+02    0.53933E-07    0.84049E-04    0.93117E-07
   219    0.57112E+04    0.83772E+00    0.00000E+00    0.12195E+02    0.53671E-07    0.83245E-04    0.93779E-07
   220    0.57119E+04    0.85982E+00    0.00000E+00    0.13793E+02    0.53411E-07    0.82452E-04    0.94337E-07
   221    0.57119E+04    0.88344E+00    0.00000E+00    0.15404E+02    0.53153E-07    0.81669E-04    0.94795E-07
   222    0.57114E+04    0.90873E+00    0.00000E+00    0.17025E+02    0.52897E-07    0.80895E-04    0.95157E-07
   223    0.57101E+04    0.93561E+00    0.00000E+00    0.18657E+02    0.52643E-07    0.80132E-04    0.95427E-07
   224    0.57084E+04    0.96409E+00    0.00000E+00    0.20297E+02    0.52391E-07    0.79377E-04    0.95608E-07
   225    0.57059E+04    0.99431E+00    0.00000E+00    0.21948E+02    0.52141E-07    0.78633E-04    0.95704E-07
   226    0.57029E+04    0.10263E+01    0.00000E+00    0.23605E+02    0.51893E-07    0.77897E-04    0.95719E-07
   227    0.56992E+04    0.10600E+01    0.00000E+00    0.25270E+02    0.51647E-07    0.77171E-04    0.95656E-07
   228    0.56949E+04    0.10954E+01    0.00000E+00    0.26943E+02    0.51403E-07    0.76453E-04    0.95520E-07
   229    0.56901E+04    0.11327E+01    0.00000E+00    0.28620E+02    0.51160E-07    0.75745E-04    0.95314E-07
   230    0.56845E+04    0.11718E+01    0.00000E+00    0.30304E+02    0.50919E-07    0.75046E-04    0.95043E-07
