#    L    TT             EE             TE             PP             TP          
   303    0.40086E+04    0.94288E+01    0.11989E+03    0.17458E+07    0.69577E+03
   304    0.39748E+04    0.96101E+01    0.12016E+03    0.17390E+07    0.69075E+03
   305    0.39410E+04    0.97914E+01    0.12040E+03    0.17321E+07    0.68577E+03
   306    0.39071E+04    0.99737E+01    0.12060E+03    0.17254E+07    0.68084E+03
   307    0.38732E+04    0.10157E+02    0.12076E+03    0.17186E+07    0.67596E+03
   308    0.38393E+04    0.10342E+02    0.12089E+03    0.17119E+07    0.67112E+03
   309    0.38054E+04    0.10527E+02    0.12098E+03    0.17053E+07    0.66632E+03
   310    0.37715E+04    0.10712E+02    0.12103E+03    0.16987E+07    0.66157E+03
   311    0.37376E+04    0.10899E+02    0.12104E+03    0.16921E+07    0.65686E+03
   312    0.37038E+04    0.11085E+02    0.12102E+03    0.16855E+07    0.65219E+03
   313    0.36699E+04    0.11273E+02    0.12095E+03    0.16790E+07    0.64757E+03
   314    0.36362E+04    0.11461E+02    0.12085E+03    0.16726E+07    0.64298E+03
   315    0.36024E+04    0.11648E+02    0.12071E+03    0.16661E+07    0.63843E+03
   316    0.35688E+04    0.11837E+02    0.12053E+03    0.16597E+07    0.63393E+03
   317    0.35352E+04    0.12024E+02    0.12031E+03    0.16534E+07    0.62946E+03
   318    0.35017E+04    0.12214E+02    0.12006E+03    0.16470E+07    0.62504E+03
   319    0.34683E+04    0.12402E+02    0.11977E+03    0.16408E+07    0.62065E+03
   320    0.34350E+04    0.12591E+02    0.11944E+03    0.16345E+07    0.61629E+03
