#    L    TT             EE             BB             TE             PP             TP             EP          
   160    0.46893E+04    0.10085E+01    0.00000E+00   -0.44938E+02    0.73320E-07    0.15573E-03   -0.36900E-07
   161    0.47194E+04    0.99969E+00    0.00000E+00   -0.44708E+02    0.72901E-07    0.15384E-03   -0.37289E-07
   162    0.47493E+04    0.99052E+00    0.00000E+00   -0.44453E+02    0.72485E-07    0.15198E-03   -0.37657E-07
   163    0.47789E+04    0.98105E+00    0.00000E+00   -0.44170E+02    0.72072E-07    0.15015E-03   -0.37981E-07
   164    0.48082E+04    0.97136E+00    0.00000E+00   -0.43862E+02    0.71663E-07    0.14835E-03   -0.38241E-07
   165    0.48372E+04    0.96137E+00    0.00000E+00   -0.43525E+02    0.71258E-07    0.14657E-03   -0.38416E-07
   166    0.48660E+04    0.95123E+00    0.00000E+00   -0.43162E+02    0.70855E-07    0.14482E-03   -0.38484E-07
   167    0.48945E+04    0.94073E+00    0.00000E+00   -0.42774E+02    0.70456E-07    0.14310E-03   -0.38422E-07
   168    0.49226E+04    0.93023E+00    0.00000E+00   -0.42358E+02    0.70061E-07    0.14141E-03   -0.38212E-07
   169    0.49503E+04    0.91944E+00    0.00000E+00   -0.41913E+02    0.69669E-07    0.13974E-03   -0.37829E-07
   170    0.49778E+04    0.90857E+00    0.00000E+00   -0.41442E+02    0.69279E-07    0.13810E-03   -0.37254E-07
   171    0.50047E+04    0.89763E+00    0.00000E+00   -0.40943E+02    0.68894E-07    0.13649E-03   -0.36465E-07
   172    0.50313E+04    0.88655E+00    0.00000E+00   -0.40416E+02    0.68511E-07    0.13491E-03   -0.35440E-07
   173    0.50574E+04    0.87533E+00    0.00000E+00   -0.39862E+02    0.68132E-07    0.13336E-03   -0.34159E-07
   174    0.50832E+04    0.86425E+00    0.00000E+00   -0.39280E+02    0.67755E-07    0.13183E-03   -0.32599E-07
   175    0.51087E+04    0.85304E+00    0.00000E+00   -0.38671E+02    0.67382E-07    0.13033E-03   -0.30739E-07
   176    0.51335E+04    0.84190E+00    0.00000E+00   -0.38033E+02    0.67013E-07    0.12885E-03   -0.28566E-07
   177    0.51580E+04    0.83077E+00    0.00000E+00   -0.37369E+02    0.66646E-07    0.12740E-03   -0.26093E-07
   178    0.51820E+04    0.81987E+00    0.00000E+00   -0.36677E+02    0.66282E-07    0.12598E-03   -0.23340E-07
   179    0.52056E+04    0.80890E+00    0.00000E+00   -0.35957E+02    0.65921E-07    0.12458E-03   -0.20331E-07
   180    0.52288E+04    0.79809E+00    0.00000E+00   -0.35210E+02    0.65564E-07    0.12321E-03   -0.17085E-07
   181    0.52515E+04    0.78744E+00    0.00000E+00   -0.34437E+02    0.65209E-07    0.12186E-03   -0.13624E-07
