#    L    TT             EE             BB             TE             PP             TP             EP          
   164    0.47928E+04    0.10024E+01    0.00000E+00   -0.44623E+02    0.71705E-07    0.14969E-03    0.23157E-07
   165    0.48218E+04    0.99225E+00    0.00000E+00   -0.44294E+02    0.71299E-07    0.14790E-03    0.20548E-07
   166    0.48505E+04    0.98196E+00    0.00000E+00   -0.43938E+02    0.70897E-07    0.14613E-03    0.17813E-07
   167    0.48789E+04    0.97129E+00    0.00000E+00   -0.43556E+02    0.70498E-07    0.14439E-03    0.15009E-07
   168    0.49069E+04    0.96061E+00    0.00000E+00   -0.43146E+02    0.70102E-07    0.14268E-03    0.12194E-07
   169    0.49346E+04    0.94962E+00    0.00000E+00   -0.42708E+02    0.69709E-07    0.14099E-03    0.94262E-08
   170    0.49620E+04    0.93855E+00    0.00000E+00   -0.42243E+02    0.69320E-07    0.13933E-03    0.67627E-08
   171    0.49889E+04    0.92740E+00    0.00000E+00   -0.41749E+02    0.68934E-07    0.13770E-03    0.42614E-08
   172    0.50154E+04    0.91608E+00    0.00000E+00   -0.41227E+02    0.68551E-07    0.13610E-03    0.19800E-08
   173    0.50415E+04    0.90461E+00    0.00000E+00   -0.40678E+02    0.68172E-07    0.13452E-03   -0.24029E-10
   174    0.50673E+04    0.89329E+00    0.00000E+00   -0.40102E+02    0.67795E-07    0.13298E-03   -0.16929E-08
   175    0.50927E+04    0.88180E+00    0.00000E+00   -0.39497E+02    0.67422E-07    0.13146E-03   -0.29689E-08
   176    0.51175E+04    0.87038E+00    0.00000E+00   -0.38864E+02    0.67052E-07    0.12996E-03   -0.38081E-08
   177    0.51420E+04    0.85896E+00    0.00000E+00   -0.38204E+02    0.66685E-07    0.12849E-03   -0.42201E-08
   178    0.51660E+04    0.84776E+00    0.00000E+00   -0.37516E+02    0.66321E-07    0.12705E-03   -0.42283E-08
   179    0.51895E+04    0.83647E+00    0.00000E+00   -0.36800E+02    0.65960E-07    0.12564E-03   -0.38559E-08
   180    0.52127E+04    0.82533E+00    0.00000E+00   -0.36057E+02    0.65602E-07    0.12425E-03   -0.31262E-08
   181    0.52354E+04    0.81434E+00    0.00000E+00   -0.35287E+02    0.65247E-07    0.12288E-03   -0.20624E-08
   182    0.52576E+04    0.80357E+00    0.00000E+00   -0.34489E+02    0.64895E-07    0.12154E-03   -0.68780E-09
   183    0.52793E+04    0.79295E+00    0.00000E+00   -0.33664E+02    0.64546E-07    0.12022E-03    0.97433E-09
   184    0.53006E+04    0.78256E+00    0.00000E+00   -0.32811E+02    0.64200E-07    0.11892E-03    0.29008E-08
   185    0.53215E+04    0.77254E+00    0.00000E+00   -0.31933E+02    0.63857E-07    0.11765E-03    0.50683E-08
   186    0.53415E+04    0.76275E+00    0.00000E+00   -0.31027E+02    0.63516E-07    0.11640E-03    0.74536E-08
   187    0.53614E+04    0.75334E+00    0.00000E+00   -0.30095E+02    0.63178E-07    0.11516E-03    0.10034E-07
   188    0.53807E+04    0.74429E+00    0.00000E+00   -0.29136E+02    0.62843E-07    0.11395E-03    0.12785E-07
   189    0.53994E+04    0.73564E+00    0.00000E+00   -0.28152E+02    0.62511E-07    0.11276E-03    0.15684E-07
   190    0.54180E+04    0.72744E+00    0.00000E+00   -0.27142E+02    0.62182E-07    0.11158E-03    0.18709E-07
   191    0.54357E+04    0.71972E+00    0.00000E+00   -0.26106E+02    0.61855E-07    0.11043E-03    0.21835E-07
   192    0.54530E+04    0.71250E+00    0.00000E+00   -0.25044E+02    0.61531E-07    0.10929E-03    0.25040E-07
   193    0.54697E+04    0.70583E+00    0.00000E+00   -0.23958E+02    0.61209E-07    0.10817E-03    0.28300E-07
   194    0.54860E+04    0.69973E+00    0.00000E+00   -0.22846E+02    0.60890E-07    0.10706E-03    0.31592E-07
   195    0.55017E+04    0.69425E+00    0.00000E+00   -0.21711E+02    0.60574E-07    0.10597E-03    0.34893E-07
   196    0.55168E+04    0.68942E+00    0.00000E+00   -0.20551E+02    0.60260E-07    0.10490E-03    0.38180E-07
   197    0.55314E+04    0.68529E+00    0.00000E+00   -0.19368E+02    0.59949E-07    0.10384E-03    0.41429E-07
   198    0.55456E+04    0.68189E+00    0.00000E+00   -0.18161E+02    0.59640E-07    0.10279E-03    0.44618E-07
   199    0.55592E+04    0.67924E+00    0.00000E+00   -0.16931E+02    0.59334E-07    0.10176E-03    0.47723E-07
   200    0.55722E+04    0.67738E+00    0.00000E+00   -0.15680E+02    0.59030E-07    0.10074E-03    0.50721E-07
   201    0.55847E+04    0.67638E+00    0.00000E+00   -0.14405E+02    0.58728E-07    0.99737E-04    0.53593E-07
   202    0.55967E+04    0.67623E+00    0.00000E+00   -0.13108E+02    0.58429E-07    0.98742E-04    0.56337E-07
   203    0.56080E+04    0.67701E+00    0.00000E+00   -0.11790E+02    0.58132E-07    0.97760E-04    0.58956E-07
   204    0.56187E+04    0.67873E+00    0.00000E+00   -0.10452E+02    0.57838E-07    0.96789E-04    0.61452E-07
   205    0.56288E+04    0.68144E+00    0.00000E+00   -0.90932E+01    0.57545E-07    0.95830E-04    0.63828E-07
   206    0.56383E+04    0.68518E+00    0.00000E+00   -0.77139E+01    0.57255E-07    0.94883E-04    0.66086E-07
   207    0.56473E+04    0.68996E+00    0.00000E+00   -0.63150E+01    0.56968E-07    0.93947E-04    0.68229E-07
   208    0.56555E+04    0.69586E+00    0.00000E+00   -0.48969E+01    0.56682E-07    0.93023E-04    0.70259E-07
   209    0.56631E+04    0.70288E+00    0.00000E+00   -0.34600E+01    0.56399E-07    0.92109E-04    0.72178E-07
   210    0.56701E+04    0.71108E+00    0.00000E+00   -0.20053E+01    0.56118E-07    0.91208E-04    0.73989E-07
   211    0.56765E+04    0.72049E+00    0.00000E+00   -0.53274E+00    0.55839E-07    0.90317E-04    0.75695E-07
   212    0.56821E+04    0.73115E+00    0.00000E+00    0.95662E+00    0.55563E-07    0.89437E-04    0.77297E-07
   213    0.56872E+04    0.74309E+00    0.00000E+00    0.24628E+01    0.55288E-07    0.88568E-04    0.78799E-07
   214    0.56917E+04    0.75632E+00    0.00000E+00    0.39847E+01    0.55016E-07    0.87710E-04    0.80203E-07
   215    0.56955E+04    0.77102E+00    0.00000E+00    0.55215E+01    0.54746E-07    0.86862E-04    0.81511E-07
   216    0.56987E+04    0.78702E+00    0.00000E+00    0.70737E+01    0.54478E-07    0.86025E-04    0.82726E-07
   217    0.57013E+04    0.80446E+00    0.00000E+00    0.86392E+01    0.54212E-07    0.85198E-04    0.83850E-07
