#    L    TT             EE             BB             TE             PP             TP             EP          
   160    0.46261E+04    0.10128E+01    0.00000E+00   -0.44575E+02    0.74033E-07    0.15772E-03    0.38000E-07
   161    0.46558E+04    0.10040E+01    0.00000E+00   -0.44342E+02    0.73613E-07    0.15582E-03    0.36418E-07
   162    0.46852E+04    0.99477E+00    0.00000E+00   -0.44084E+02    0.73196E-07    0.15394E-03    0.34446E-07
   163    0.47145E+04    0.98529E+00    0.00000E+00   -0.43799E+02    0.72783E-07    0.15209E-03    0.32143E-07
   164    0.47433E+04    0.97559E+00    0.00000E+00   -0.43488E+02    0.72373E-07    0.15027E-03    0.29570E-07
   165    0.47719E+04    0.96560E+00    0.00000E+00   -0.43150E+02    0.71967E-07    0.14847E-03    0.26787E-07
   166    0.48003E+04    0.95547E+00    0.00000E+00   -0.42785E+02    0.71564E-07    0.14671E-03    0.23855E-07
   167    0.48284E+04    0.94497E+00    0.00000E+00   -0.42394E+02    0.71164E-07    0.14497E-03    0.20834E-07
   168    0.48561E+04    0.93448E+00    0.00000E+00   -0.41975E+02    0.70767E-07    0.14325E-03    0.17784E-07
   169    0.48835E+04    0.92371E+00    0.00000E+00   -0.41529E+02    0.70374E-07    0.14157E-03    0.14766E-07
   170    0.49106E+04    0.91287E+00    0.00000E+00   -0.41056E+02    0.69984E-07    0.13991E-03    0.11840E-07
   171    0.49372E+04    0.90196E+00    0.00000E+00   -0.40554E+02    0.69597E-07    0.13828E-03    0.90653E-08
   172    0.49634E+04    0.89092E+00    0.00000E+00   -0.40026E+02    0.69213E-07    0.13667E-03    0.65030E-08
   173    0.49892E+04    0.87974E+00    0.00000E+00   -0.39470E+02    0.68833E-07    0.13510E-03    0.42132E-08
   174    0.50146E+04    0.86872E+00    0.00000E+00   -0.38886E+02    0.68456E-07    0.13355E-03    0.22559E-08
   175    0.50397E+04    0.85756E+00    0.00000E+00   -0.38275E+02    0.68081E-07    0.13202E-03    0.69145E-09
   176    0.50643E+04    0.84650E+00    0.00000E+00   -0.37636E+02    0.67710E-07    0.13053E-03   -0.43387E-09
