#    L    TT             EE             TE             PP             TP          
   242    0.55729E+04    0.17890E+01    0.50840E+02    0.22290E+07    0.11411E+04
   243    0.55592E+04    0.18542E+01    0.52518E+02    0.22189E+07    0.11310E+04
   244    0.55450E+04    0.19215E+01    0.54192E+02    0.22090E+07    0.11211E+04
   245    0.55302E+04    0.19909E+01    0.55858E+02    0.21991E+07    0.11113E+04
   246    0.55148E+04    0.20625E+01    0.57519E+02    0.21892E+07    0.11016E+04
   247    0.54988E+04    0.21363E+01    0.59172E+02    0.21794E+07    0.10920E+04
   248    0.54823E+04    0.22125E+01    0.60818E+02    0.21697E+07    0.10825E+04
   249    0.54653E+04    0.22907E+01    0.62455E+02    0.21601E+07    0.10732E+04
   250    0.54477E+04    0.23713E+01    0.64081E+02    0.21505E+07    0.10639E+04
   251    0.54296E+04    0.24540E+01    0.65699E+02    0.21410E+07    0.10548E+04
   252    0.54109E+04    0.25390E+01    0.67306E+02    0.21316E+07    0.10458E+04
   253    0.53918E+04    0.26261E+01    0.68900E+02    0.21222E+07    0.10369E+04
   254    0.53721E+04    0.27157E+01    0.70482E+02    0.21129E+07    0.10281E+04
   255    0.53519E+04    0.28073E+01    0.72052E+02    0.21037E+07    0.10194E+04
   256    0.53313E+04    0.29014E+01    0.73609E+02    0.20945E+07    0.10108E+04
   257    0.53101E+04    0.29976E+01    0.75146E+02    0.20853E+07    0.10023E+04
   258    0.52885E+04    0.30961E+01    0.76675E+02    0.20763E+07    0.99391E+03
   259    0.52663E+04    0.31969E+01    0.78181E+02    0.20673E+07    0.98563E+03
   260    0.52438E+04    0.33000E+01    0.79680E+02    0.20583E+07    0.97744E+03
   261    0.52208E+04    0.34052E+01    0.81148E+02    0.20494E+07    0.96935E+03
   262    0.51972E+04    0.35128E+01    0.82608E+02    0.20406E+07    0.96136E+03
   263    0.51735E+04    0.36226E+01    0.84053E+02    0.20319E+07    0.95346E+03
   264    0.51492E+04    0.37346E+01    0.85475E+02    0.20231E+07    0.94566E+03
   265    0.51243E+04    0.38488E+01    0.86867E+02    0.20145E+07    0.93795E+03
   266    0.50991E+04    0.39654E+01    0.88251E+02    0.20059E+07    0.93033E+03
   267    0.50734E+04    0.40840E+01    0.89605E+02    0.19974E+07    0.92280E+03
   268    0.50473E+04    0.42051E+01    0.90944E+02    0.19889E+07    0.91536E+03
   269    0.50207E+04    0.43282E+01    0.92259E+02    0.19805E+07    0.90801E+03
   270    0.49938E+04    0.44534E+01    0.93552E+02    0.19721E+07    0.90075E+03
   271    0.49665E+04    0.45808E+01    0.94822E+02    0.19638E+07    0.89357E+03
   272    0.49390E+04    0.47106E+01    0.96062E+02    0.19555E+07    0.88647E+03
