#    L    TT             EE             BB             TE             PP             TP             EP          
   157    0.46138E+04    0.10422E+01    0.00000E+00   -0.45696E+02    0.73770E-07    0.16447E-03   -0.20259E-07
   158    0.46446E+04    0.10340E+01    0.00000E+00   -0.45528E+02    0.73344E-07    0.16245E-03   -0.21253E-07
   159    0.46751E+04    0.10254E+01    0.00000E+00   -0.45333E+02    0.72922E-07    0.16046E-03   -0.22341E-07
   160    0.47053E+04    0.10165E+01    0.00000E+00   -0.45111E+02    0.72503E-07    0.15850E-03   -0.23495E-07
   161    0.47353E+04    0.10074E+01    0.00000E+00   -0.44863E+02    0.72087E-07    0.15657E-03   -0.24686E-07
   162    0.47650E+04    0.99792E+00    0.00000E+00   -0.44589E+02    0.71676E-07    0.15467E-03   -0.25886E-07
   163    0.47946E+04    0.98814E+00    0.00000E+00   -0.44287E+02    0.71267E-07    0.15280E-03   -0.27067E-07
   164    0.48236E+04    0.97814E+00    0.00000E+00   -0.43959E+02    0.70862E-07    0.15095E-03   -0.28201E-07
   165    0.48526E+04    0.96785E+00    0.00000E+00   -0.43602E+02    0.70460E-07    0.14914E-03   -0.29258E-07
   166    0.48811E+04    0.95743E+00    0.00000E+00   -0.43219E+02    0.70062E-07    0.14735E-03   -0.30212E-07
   167    0.49095E+04    0.94665E+00    0.00000E+00   -0.42810E+02    0.69666E-07    0.14560E-03   -0.31033E-07
   168    0.49374E+04    0.93588E+00    0.00000E+00   -0.42372E+02    0.69275E-07    0.14387E-03   -0.31694E-07
   169    0.49649E+04    0.92482E+00    0.00000E+00   -0.41906E+02    0.68886E-07    0.14217E-03   -0.32166E-07
   170    0.49922E+04    0.91371E+00    0.00000E+00   -0.41413E+02    0.68501E-07    0.14050E-03   -0.32420E-07
   171    0.50189E+04    0.90254E+00    0.00000E+00   -0.40891E+02    0.68119E-07    0.13886E-03   -0.32430E-07
   172    0.50453E+04    0.89123E+00    0.00000E+00   -0.40342E+02    0.67740E-07    0.13724E-03   -0.32166E-07
   173    0.50712E+04    0.87980E+00    0.00000E+00   -0.39764E+02    0.67364E-07    0.13565E-03   -0.31600E-07
   174    0.50968E+04    0.86853E+00    0.00000E+00   -0.39159E+02    0.66992E-07    0.13409E-03   -0.30704E-07
   175    0.51220E+04    0.85714E+00    0.00000E+00   -0.38526E+02    0.66622E-07    0.13256E-03   -0.29450E-07
   176    0.51466E+04    0.84584E+00    0.00000E+00   -0.37864E+02    0.66256E-07    0.13106E-03   -0.27818E-07
   177    0.51708E+04    0.83456E+00    0.00000E+00   -0.37175E+02    0.65893E-07    0.12958E-03   -0.25824E-07
   178    0.51945E+04    0.82353E+00    0.00000E+00   -0.36458E+02    0.65532E-07    0.12813E-03   -0.23493E-07
   179    0.52178E+04    0.81246E+00    0.00000E+00   -0.35712E+02    0.65175E-07    0.12670E-03   -0.20847E-07
   180    0.52407E+04    0.80157E+00    0.00000E+00   -0.34940E+02    0.64821E-07    0.12530E-03   -0.17912E-07
   181    0.52631E+04    0.79085E+00    0.00000E+00   -0.34141E+02    0.64470E-07    0.12393E-03   -0.14711E-07
   182    0.52851E+04    0.78039E+00    0.00000E+00   -0.33313E+02    0.64121E-07    0.12257E-03   -0.11269E-07
   183    0.53064E+04    0.77011E+00    0.00000E+00   -0.32459E+02    0.63776E-07    0.12124E-03   -0.76102E-08
   184    0.53274E+04    0.76010E+00    0.00000E+00   -0.31578E+02    0.63434E-07    0.11994E-03   -0.37585E-08
   185    0.53479E+04    0.75049E+00    0.00000E+00   -0.30671E+02    0.63094E-07    0.11865E-03    0.26190E-09
   186    0.53676E+04    0.74116E+00    0.00000E+00   -0.29736E+02    0.62757E-07    0.11739E-03    0.44268E-08
   187    0.53870E+04    0.73224E+00    0.00000E+00   -0.28774E+02    0.62423E-07    0.11615E-03    0.87120E-08
   188    0.54060E+04    0.72372E+00    0.00000E+00   -0.27787E+02    0.62091E-07    0.11492E-03    0.13093E-07
   189    0.54243E+04    0.71564E+00    0.00000E+00   -0.26774E+02    0.61763E-07    0.11372E-03    0.17547E-07
   190    0.54425E+04    0.70806E+00    0.00000E+00   -0.25736E+02    0.61437E-07    0.11254E-03    0.22048E-07
   191    0.54597E+04    0.70100E+00    0.00000E+00   -0.24671E+02    0.61114E-07    0.11137E-03    0.26573E-07
   192    0.54765E+04    0.69447E+00    0.00000E+00   -0.23581E+02    0.60793E-07    0.11022E-03    0.31097E-07
   193    0.54928E+04    0.68854E+00    0.00000E+00   -0.22467E+02    0.60475E-07    0.10909E-03    0.35597E-07
   194    0.55086E+04    0.68323E+00    0.00000E+00   -0.21328E+02    0.60159E-07    0.10798E-03    0.40048E-07
   195    0.55238E+04    0.67858E+00    0.00000E+00   -0.20165E+02    0.59846E-07    0.10688E-03    0.44427E-07
   196    0.55384E+04    0.67463E+00    0.00000E+00   -0.18978E+02    0.59536E-07    0.10580E-03    0.48708E-07
   197    0.55526E+04    0.67142E+00    0.00000E+00   -0.17769E+02    0.59228E-07    0.10473E-03    0.52868E-07
   198    0.55661E+04    0.66898E+00    0.00000E+00   -0.16535E+02    0.58922E-07    0.10367E-03    0.56883E-07
   199    0.55792E+04    0.66736E+00    0.00000E+00   -0.15280E+02    0.58619E-07    0.10263E-03    0.60729E-07
   200    0.55917E+04    0.66657E+00    0.00000E+00   -0.14002E+02    0.58319E-07    0.10161E-03    0.64381E-07
   201    0.56036E+04    0.66668E+00    0.00000E+00   -0.12702E+02    0.58020E-07    0.10059E-03    0.67820E-07
   202    0.56150E+04    0.66771E+00    0.00000E+00   -0.11381E+02    0.57724E-07    0.99585E-04    0.71047E-07
   203    0.56258E+04    0.66970E+00    0.00000E+00   -0.10038E+02    0.57431E-07    0.98594E-04    0.74066E-07
   204    0.56358E+04    0.67269E+00    0.00000E+00   -0.86762E+01    0.57140E-07    0.97614E-04    0.76883E-07
   205    0.56454E+04    0.67671E+00    0.00000E+00   -0.72936E+01    0.56850E-07    0.96646E-04    0.79503E-07
   206    0.56542E+04    0.68181E+00    0.00000E+00   -0.58912E+01    0.56564E-07    0.95689E-04    0.81930E-07
   207    0.56625E+04    0.68801E+00    0.00000E+00   -0.44697E+01    0.56279E-07    0.94744E-04    0.84170E-07
   208    0.56701E+04    0.69535E+00    0.00000E+00   -0.30296E+01    0.55997E-07    0.93811E-04    0.86227E-07
   209    0.56770E+04    0.70387E+00    0.00000E+00   -0.15712E+01    0.55717E-07    0.92889E-04    0.88107E-07
   210    0.56833E+04    0.71362E+00    0.00000E+00   -0.95524E-01    0.55439E-07    0.91978E-04    0.89816E-07
   211    0.56891E+04    0.72462E+00    0.00000E+00    0.13974E+01    0.55163E-07    0.91078E-04    0.91357E-07
   212    0.56940E+04    0.73690E+00    0.00000E+00    0.29065E+01    0.54890E-07    0.90189E-04    0.92736E-07
   213    0.56984E+04    0.75052E+00    0.00000E+00    0.44319E+01    0.54618E-07    0.89311E-04    0.93957E-07
   214    0.57022E+04    0.76546E+00    0.00000E+00    0.59723E+01    0.54349E-07    0.88444E-04    0.95027E-07
   215    0.57053E+04    0.78191E+00    0.00000E+00    0.75270E+01    0.54082E-07    0.87588E-04    0.95950E-07
   216    0.57077E+04    0.79970E+00    0.00000E+00    0.90963E+01    0.53817E-07    0.86742E-04    0.96731E-07
   217    0.57096E+04    0.81898E+00    0.00000E+00    0.10678E+02    0.53554E-07    0.85906E-04    0.97375E-07
   218    0.57109E+04    0.83974E+00    0.00000E+00    0.12273E+02    0.53293E-07    0.85081E-04    0.97887E-07
   219    0.57115E+04    0.86200E+00    0.00000E+00    0.13882E+02    0.53033E-07    0.84266E-04    0.98273E-07
   220    0.57115E+04    0.88589E+00    0.00000E+00    0.15500E+02    0.52776E-07    0.83461E-04    0.98536E-07
   221    0.57109E+04    0.91134E+00    0.00000E+00    0.17130E+02    0.52521E-07    0.82666E-04    0.98683E-07
   222    0.57096E+04    0.93851E+00    0.00000E+00    0.18770E+02    0.52268E-07    0.81881E-04    0.98718E-07
   223    0.57076E+04    0.96732E+00    0.00000E+00    0.20420E+02    0.52017E-07    0.81105E-04    0.98646E-07
   224    0.57052E+04    0.99777E+00    0.00000E+00    0.22077E+02    0.51768E-07    0.80340E-04    0.98473E-07
   225    0.57021E+04    0.10300E+01    0.00000E+00    0.23745E+02    0.51521E-07    0.79584E-04    0.98203E-07
