#    L    TT             EE             BB             TE             PP             TP             EP          
   205    0.56595E+04    0.67483E+00    0.00000E+00   -0.82982E+01    0.56599E-07    0.95704E-04    0.74037E-07
   206    0.56688E+04    0.67914E+00    0.00000E+00   -0.69125E+01    0.56313E-07    0.94757E-04    0.76350E-07
   207    0.56776E+04    0.68451E+00    0.00000E+00   -0.55074E+01    0.56029E-07    0.93820E-04    0.78514E-07
   208    0.56856E+04    0.69099E+00    0.00000E+00   -0.40833E+01    0.55747E-07    0.92895E-04    0.80532E-07
   209    0.56930E+04    0.69861E+00    0.00000E+00   -0.26407E+01    0.55467E-07    0.91982E-04    0.82409E-07
   210    0.56999E+04    0.70743E+00    0.00000E+00   -0.11804E+01    0.55190E-07    0.91079E-04    0.84147E-07
   211    0.57061E+04    0.71746E+00    0.00000E+00    0.29733E+00    0.54915E-07    0.90187E-04    0.85751E-07
   212    0.57115E+04    0.72874E+00    0.00000E+00    0.17917E+01    0.54642E-07    0.89307E-04    0.87224E-07
   213    0.57164E+04    0.74133E+00    0.00000E+00    0.33027E+01    0.54371E-07    0.88437E-04    0.88570E-07
   214    0.57207E+04    0.75520E+00    0.00000E+00    0.48291E+01    0.54102E-07    0.87578E-04    0.89793E-07
   215    0.57243E+04    0.77055E+00    0.00000E+00    0.63701E+01    0.53836E-07    0.86729E-04    0.90896E-07
   216    0.57273E+04    0.78720E+00    0.00000E+00    0.79263E+01    0.53571E-07    0.85891E-04    0.91883E-07
   217    0.57297E+04    0.80531E+00    0.00000E+00    0.94956E+01    0.53309E-07    0.85063E-04    0.92757E-07
   218    0.57314E+04    0.82488E+00    0.00000E+00    0.11078E+02    0.53048E-07    0.84246E-04    0.93522E-07
   219    0.57326E+04    0.84590E+00    0.00000E+00    0.12675E+02    0.52790E-07    0.83438E-04    0.94182E-07
   220    0.57331E+04    0.86853E+00    0.00000E+00    0.14282E+02    0.52533E-07    0.82641E-04    0.94741E-07
   221    0.57330E+04    0.89268E+00    0.00000E+00    0.15900E+02    0.52279E-07    0.81853E-04    0.95202E-07
   222    0.57323E+04    0.91852E+00    0.00000E+00    0.17530E+02    0.52026E-07    0.81075E-04    0.95568E-07
   223    0.57309E+04    0.94597E+00    0.00000E+00    0.19170E+02    0.51776E-07    0.80307E-04    0.95844E-07
   224    0.57290E+04    0.97503E+00    0.00000E+00    0.20818E+02    0.51527E-07    0.79549E-04    0.96033E-07
   225    0.57264E+04    0.10058E+01    0.00000E+00    0.22476E+02    0.51280E-07    0.78800E-04    0.96139E-07
   226    0.57232E+04    0.10384E+01    0.00000E+00    0.24141E+02    0.51035E-07    0.78060E-04    0.96166E-07
   227    0.57193E+04    0.10727E+01    0.00000E+00    0.25815E+02    0.50792E-07    0.77330E-04    0.96116E-07
   228    0.57149E+04    0.11088E+01    0.00000E+00    0.27494E+02    0.50551E-07    0.76609E-04    0.95994E-07
   229    0.57099E+04    0.11468E+01    0.00000E+00    0.29180E+02    0.50312E-07    0.75896E-04    0.95803E-07
   230    0.57042E+04    0.11865E+01    0.00000E+00    0.30871E+02    0.50074E-07    0.75193E-04    0.95548E-07
